code,mean,sd,history_ensemble,mu_sigma_30,naive_30,naive_30_2.0,naive_30_3.0,naive_30_4.0,xgboost_30
stock101793,0.018837710471296624,0.08063156826493871,NA,NA,NA,NA,NA,NA,NA
stock100800,0.0188128358081855,0.08030683936320189,NA,NA,NA,NA,NA,NA,NA
stock100600,0.018782419873011512,0.11572176991807176,NA,NA,NA,NA,NA,NA,NA
stock101973,0.018590652827234808,0.13848226615327708,NA,NA,NA,NA,NA,NA,NA
stock100088,0.018520988247999998,0.1310326212996117,NA,NA,NA,NA,NA,NA,NA
stock102349,0.018176767278863665,0.13053032342423712,NA,NA,NA,NA,NA,NA,NA
stock103474,0.018067493916364506,0.134670112199757,NA,NA,NA,NA,NA,NA,NA
stock100578,0.018066604708798145,0.09257940398349451,NA,NA,NA,NA,NA,NA,NA
stock100576,0.017330725562171388,0.13081931990166765,NA,NA,NA,NA,NA,NA,NA
stock100278,0.016759778965053578,0.1192514674204017,NA,NA,NA,NA,NA,NA,NA
stock102049,0.016583761217262072,0.14468407603865507,NA,NA,NA,NA,NA,NA,NA
stock102396,0.01513031802972594,0.10929826965261279,NA,NA,NA,NA,NA,NA,NA
stock103231,0.015119305085601808,0.10863559917714169,NA,NA,NA,NA,NA,NA,NA
stock102901,0.014936514869466806,0.08862348407340197,NA,NA,NA,NA,NA,NA,NA
stock101139,0.014844996009640163,0.09228056432611066,NA,NA,NA,NA,NA,NA,NA
stock101505,0.014674447550373525,0.1466795649661895,NA,NA,NA,NA,NA,NA,NA
stock103099,0.014658349640678017,0.16121631579152473,NA,NA,NA,NA,NA,NA,1
stock102530,0.014567438057811473,0.1354759722421554,NA,NA,NA,NA,NA,NA,NA
stock100458,0.01444326349944538,0.1699199210733899,NA,NA,NA,NA,NA,NA,NA
stock102259,0.01434186607333462,0.10576477917105082,NA,NA,NA,NA,NA,NA,NA
stock101715,0.014299999618042443,0.10097776746758691,NA,NA,NA,NA,NA,NA,NA
stock101024,0.01351631982626557,0.05668483463097473,NA,NA,NA,NA,NA,NA,NA
stock100794,0.013484667921673708,0.11280833064633597,NA,NA,NA,NA,NA,NA,NA
stock101848,0.01336278820859145,0.15990879387249377,NA,NA,NA,NA,NA,NA,NA
stock100233,0.013246567279901342,0.11866436897931582,NA,NA,NA,NA,NA,NA,NA
stock102650,0.013038576863032406,0.10447897475345566,NA,NA,NA,NA,NA,NA,NA
stock103194,0.01299991683329194,0.11282589118636258,NA,NA,NA,NA,NA,NA,NA
stock102769,0.012722985891238135,0.12693184994241039,NA,NA,NA,NA,NA,NA,NA
stock103201,0.012474739770884175,0.1507987083577492,NA,NA,NA,NA,NA,NA,NA
stock102133,0.012197522112500163,0.09558125818084492,NA,NA,NA,NA,NA,NA,NA
stock100082,0.012112061958522866,0.1612763594551929,NA,NA,NA,NA,NA,NA,NA
stock100804,0.012009499345036824,0.07893139278800096,NA,NA,NA,NA,NA,NA,NA
stock103043,0.011827171248019484,0.10518930731771721,NA,NA,NA,NA,NA,NA,NA
stock102427,0.011619371825535813,0.09141666666365235,NA,NA,NA,NA,NA,NA,NA
stock101826,0.01156330205878556,0.08774393146795048,NA,NA,NA,NA,NA,NA,NA
stock102995,0.01149229073373063,0.12572385551728751,NA,NA,NA,NA,NA,NA,NA
stock100777,0.01118159501859474,0.05701229948144207,NA,NA,NA,NA,NA,NA,NA
stock101230,0.011064931645934565,0.11966231434513828,NA,NA,NA,NA,NA,NA,NA
stock103461,0.011036454869553935,0.16859604313136808,NA,NA,NA,NA,NA,NA,NA
stock102227,0.010852675754567189,0.14264846086467547,NA,NA,NA,NA,NA,NA,NA
stock100054,0.010731657790729519,0.052542814755773805,NA,NA,NA,NA,NA,NA,NA
stock100346,0.010690950198387984,0.14030673434547053,NA,NA,NA,NA,NA,NA,NA
stock103225,0.010438888086584042,0.1594496185525715,NA,NA,NA,NA,NA,NA,NA
stock101451,0.010412311912083878,0.11120336351185647,NA,NA,NA,NA,NA,NA,NA
stock100536,0.010388174714771525,0.11289347075640539,NA,NA,NA,NA,NA,NA,NA
stock101433,0.009639325176051334,0.08512230235175158,NA,NA,NA,NA,NA,NA,NA
stock100951,0.009349875914396129,0.12625786311516876,NA,NA,NA,NA,NA,NA,NA
stock100099,0.009060977916501367,0.12159039529046192,NA,NA,NA,NA,NA,NA,NA
stock101125,0.008495092703573699,0.08358395312572613,NA,NA,NA,NA,NA,NA,NA
stock100884,0.008457997346370257,0.10487057132175327,NA,NA,NA,NA,NA,NA,NA
stock100301,0.00825325992680894,0.08993164264938266,NA,NA,NA,NA,NA,NA,NA
stock100797,0.008104418989764613,0.07809192153314838,NA,NA,NA,NA,NA,NA,NA
stock101872,0.007538883696633337,0.12214485014190549,NA,NA,NA,NA,NA,NA,NA
stock101627,0.007511934268148294,0.09917477342849429,NA,NA,NA,NA,NA,NA,NA
stock100406,0.007488715395297822,0.06651401968602859,NA,NA,NA,NA,NA,NA,NA
stock100633,0.007192383247657966,0.11698271681499238,NA,NA,NA,NA,NA,NA,NA
stock100453,0.0064400507107242174,0.14895292512926564,NA,NA,NA,NA,NA,NA,NA
stock102606,0.005425743231099777,0.0881551823661103,NA,NA,NA,NA,NA,NA,NA
stock101012,0.004609548580942328,0.12400059461488194,NA,NA,NA,NA,NA,NA,NA
stock101512,0.004308344798325734,0.15540881999352774,NA,NA,NA,NA,NA,NA,NA
stock101856,0.004077848529189202,0.20277538226055178,NA,NA,NA,NA,NA,NA,NA
stock102050,0.003649169270149307,0.17160159682562728,NA,NA,NA,NA,NA,NA,NA
stock100045,0.003488713962918776,0.06068821931002417,NA,NA,NA,NA,NA,NA,NA
stock100715,0.0033743242996715364,0.10316562730173748,NA,NA,NA,NA,NA,NA,NA
stock103101,0.003155070244209502,0.08961144560522974,NA,NA,NA,NA,NA,NA,NA
stock100556,0.0030289514063206345,0.08909856625934216,NA,NA,NA,NA,NA,NA,NA
stock100474,0.0023734264773355115,0.16539900463725093,NA,NA,NA,NA,NA,NA,NA
stock102447,0.002073471357497224,0.08122355609677971,NA,NA,NA,NA,NA,NA,NA
stock102548,0.0019451820068366718,0.1499350459738882,NA,NA,NA,NA,NA,NA,NA
stock101684,0.0019065824920866815,0.11230651852226689,NA,NA,NA,NA,NA,NA,NA
stock100758,-1.5978374767362754e-5,0.11757589142915914,NA,NA,NA,NA,NA,NA,NA
stock100098,-2.5072388695040516e-4,0.08949862121841219,NA,NA,NA,NA,NA,NA,NA
stock100159,-5.868016595935298e-4,0.1512949684009113,NA,NA,NA,NA,NA,NA,NA
stock102953,-7.281278003668758e-4,0.11062795259070855,NA,NA,NA,NA,NA,NA,NA
stock100363,-0.0013380738033652465,0.09294627415385145,NA,NA,NA,NA,NA,NA,NA
stock102844,-0.001963283941192921,0.10557519948735301,NA,NA,NA,NA,NA,NA,NA
stock100494,-0.002520995064739359,0.1184259308002013,NA,NA,NA,NA,NA,NA,NA
stock101065,-0.0028830399056432774,0.13260886597910995,NA,NA,NA,NA,NA,NA,NA
stock100647,-0.0032519505975497523,0.09819515313306514,NA,NA,NA,NA,NA,NA,NA
stock100973,-0.0039957367222316804,0.08121167687236364,NA,NA,NA,NA,NA,NA,NA
stock102091,-0.004094169995217536,0.07597487201861716,NA,NA,NA,NA,NA,NA,NA
stock101394,-0.005045107135158806,0.10993580715706479,NA,NA,NA,NA,NA,NA,NA
stock101000,-0.005202736447017803,0.11211599849510884,NA,NA,NA,NA,NA,NA,NA
stock100390,-0.005239893313075931,0.08698232773827215,NA,NA,NA,NA,NA,NA,NA
stock101834,-0.005244488792072585,0.10791515629168555,NA,NA,NA,NA,NA,NA,NA
stock100502,-0.005294906162841099,0.07940327557415626,NA,NA,NA,NA,NA,NA,NA
stock100386,-0.005624902148646733,0.14462559746026415,NA,NA,NA,NA,NA,NA,NA
stock102440,-0.005728037961285347,0.07698311463719833,NA,NA,NA,NA,NA,NA,NA
stock103221,-0.005948035050806446,0.15228794070403343,NA,NA,NA,NA,NA,NA,NA
stock101913,-0.00635080241243158,0.06921119814399333,NA,NA,NA,NA,NA,NA,NA
stock103496,-0.006366693557693203,0.10108143389162967,NA,NA,NA,NA,NA,NA,NA
stock102922,-0.006474532747067021,0.10890522184749718,NA,NA,NA,NA,NA,NA,NA
stock101174,-0.006893609672462753,0.0742567080151147,NA,NA,NA,NA,NA,NA,NA
stock102176,-0.00714668690185447,0.11069908677837402,NA,NA,NA,NA,NA,NA,NA
stock103338,-0.007232379876255434,0.16549842479505253,1,1,1,1,1,1,NA
stock100165,-0.007751418717646491,0.07983118103949141,NA,NA,NA,NA,NA,NA,NA
stock102183,-0.007985401327244401,0.2062813470315232,NA,NA,NA,NA,NA,NA,NA
stock103315,-0.008007408094533394,0.09285043047236453,NA,NA,NA,NA,NA,NA,NA
stock100557,-0.008120908433346327,0.15005714058002165,NA,NA,NA,NA,NA,NA,NA
stock102999,-0.008233612817542814,0.11547193578555599,NA,NA,NA,NA,NA,NA,NA
stock100699,-0.008655869038681607,0.14312609347262092,NA,NA,NA,NA,NA,NA,NA
stock103497,-0.009121197171499448,0.0965915699258317,NA,NA,NA,NA,NA,NA,NA
stock102947,-0.009513329589295476,0.13952225844816987,NA,NA,NA,NA,NA,NA,NA
stock101543,-0.009867810988061818,0.14650974073894252,NA,NA,NA,NA,NA,NA,NA
stock103601,-0.009925976729698424,0.13557731612712354,NA,NA,NA,NA,NA,NA,NA
stock103439,-0.010301316000094131,0.120834774756801,NA,NA,NA,NA,NA,NA,NA
stock100539,-0.010474349781612642,0.0801517500792796,NA,NA,NA,NA,NA,NA,NA
stock102269,-0.010884050998295128,0.0892746333655184,NA,NA,NA,NA,NA,NA,NA
stock103265,-0.011876661144659954,0.1109756532207488,NA,NA,NA,NA,NA,NA,NA
stock103193,-0.012213836696145041,0.056396489441605115,NA,NA,NA,NA,NA,NA,NA
stock101307,-0.013029930999095113,0.07905379109452418,NA,NA,NA,NA,NA,NA,NA
stock100339,-0.013178246690558242,0.11643735607436118,NA,NA,NA,NA,NA,NA,NA
stock101910,-0.013289649919160339,0.07939480326906523,NA,NA,NA,NA,NA,NA,NA
stock100658,-0.01342402897290467,0.10264272069977506,NA,NA,NA,NA,NA,NA,NA
stock103324,-0.013460080349670134,0.09443250509307166,NA,NA,NA,NA,NA,NA,NA
stock100467,-0.0134630240318986,0.11166696125111125,NA,NA,NA,NA,NA,NA,NA
stock100915,-0.013530144624957672,0.13829283167696613,NA,NA,NA,NA,NA,NA,NA
stock103534,-0.013937761580803799,0.11135843305342673,NA,NA,NA,NA,NA,NA,NA
stock102055,-0.0142330652290439,0.12180673943035274,NA,NA,NA,NA,NA,NA,NA
stock100409,-0.014572405556589979,0.1749460108952807,NA,NA,NA,NA,NA,NA,NA
stock100535,-0.014706752705523934,0.12322779519398576,NA,NA,NA,NA,NA,NA,NA
stock102510,-0.01475055649433896,0.07541915699375462,NA,NA,NA,NA,NA,NA,NA
stock102926,-0.014786104920792662,0.1644973428927142,NA,NA,NA,NA,NA,NA,NA
stock100095,-0.015049609026096067,0.11845945618088523,NA,NA,NA,NA,NA,NA,NA
stock101901,-0.01582911277238245,0.09600820646876701,NA,NA,NA,NA,NA,NA,NA
stock101471,-0.015845158570364108,0.10510195941636293,NA,NA,NA,NA,NA,NA,NA
stock102361,-0.01596468013643551,0.12832635992025712,NA,NA,NA,NA,NA,NA,NA
stock100331,-0.016170105180168245,0.11672660553644268,NA,NA,NA,NA,NA,NA,NA
stock102215,-0.01653201466438905,0.11205881684377997,NA,NA,NA,NA,NA,NA,NA
stock100321,-0.01656556057563673,0.2267270380061938,NA,NA,NA,NA,NA,NA,NA
stock101288,-0.01690818419261768,0.42830343449875286,NA,NA,NA,NA,NA,NA,NA
stock100729,-0.017280554037679682,0.12361166081001046,NA,NA,NA,NA,NA,NA,NA
stock100760,-0.017707297063770392,0.08831951829806876,NA,NA,NA,NA,NA,NA,NA
stock100020,-0.017809937781813886,0.12250235301430154,NA,NA,NA,NA,NA,NA,NA
stock101830,-0.017919886524930515,0.17614757997497452,NA,NA,NA,NA,NA,NA,NA
stock101445,-0.018503566369727185,0.1068111085865377,NA,NA,NA,NA,NA,NA,NA
stock101843,-0.018654294004563532,0.15550264979632136,NA,NA,NA,NA,NA,NA,NA
stock100941,-0.018899984781733378,0.11066949936295452,NA,NA,NA,NA,NA,NA,NA
stock100090,-0.01984524847823112,0.20986883833700265,NA,NA,NA,NA,NA,NA,NA
stock103359,-0.020096508078577505,0.10521145350794212,NA,NA,NA,NA,NA,NA,NA
stock101761,-0.02038683820373948,0.09615657296799626,NA,NA,NA,NA,NA,NA,NA
stock101353,-0.021139706616864644,0.08276674999014487,NA,NA,NA,NA,NA,NA,NA
stock103486,-0.021179023886978444,0.17504041438777423,NA,NA,NA,NA,NA,NA,NA
stock101953,-0.021589150046819595,0.12336660681990524,NA,NA,NA,NA,NA,NA,NA
stock100901,-0.021926809902924848,0.10063042788050379,NA,NA,NA,NA,NA,NA,NA
stock102821,-0.02348371572318057,0.11926225452983788,NA,NA,NA,NA,NA,NA,NA
stock100802,-0.023631352119827496,0.12102304779824374,NA,NA,NA,NA,NA,NA,NA
stock100131,-0.02367827660035174,0.0798148070828525,NA,NA,NA,NA,NA,NA,NA
stock101068,-0.023740500107689137,0.12560602299315715,NA,NA,NA,NA,NA,NA,NA
stock102169,-0.02374367713996242,0.11685910546779282,NA,NA,NA,NA,NA,NA,NA
stock100425,-0.024041158096855687,0.08585204287152362,NA,NA,NA,NA,NA,NA,NA
stock100799,-0.024208283309521062,0.11450152686128713,NA,NA,NA,NA,NA,NA,NA
stock100910,-0.024376298951918115,0.10969307358619551,NA,NA,NA,NA,NA,NA,NA
stock100473,-0.024427923115853397,0.10890103625877783,NA,NA,NA,NA,NA,NA,NA
stock102672,-0.024833403681882395,0.07096361201887023,NA,NA,NA,NA,NA,NA,NA
stock102728,-0.02493099425105617,0.054189613585759897,NA,NA,NA,NA,NA,NA,NA
stock101181,-0.02528149165657899,0.13841491276066445,NA,NA,NA,NA,NA,NA,NA
stock101008,-0.025295477270952833,0.10474223207012084,NA,NA,NA,NA,NA,NA,NA
stock100526,-0.025346427774170857,0.12878932067740567,NA,NA,NA,NA,NA,NA,NA
stock101570,-0.02538628919362702,0.10257006352753925,NA,NA,NA,NA,NA,NA,NA
stock101643,-0.025859104608965497,0.09728908958898277,NA,NA,NA,NA,NA,NA,NA
stock102788,-0.026004774026464297,0.12068400514488001,NA,NA,NA,NA,NA,NA,NA
stock102583,-0.02607566668298785,0.08657677615180952,NA,NA,NA,NA,NA,NA,NA
stock101217,-0.0269147030622537,0.15590601357551376,NA,NA,NA,NA,NA,NA,NA
stock102924,-0.02729244423877578,0.08267395658007301,NA,NA,NA,NA,NA,NA,NA
stock103495,-0.02735220414306438,0.17030844141969972,NA,NA,NA,NA,NA,NA,NA
stock101499,-0.028268939362452165,0.12979797462951043,NA,NA,NA,NA,NA,NA,NA
stock102485,-0.029230574583234015,0.1348410974460029,NA,NA,NA,NA,NA,NA,NA
stock100988,-0.029369470245068606,0.12264265058805303,NA,NA,NA,NA,NA,NA,NA
stock100891,-0.029623905870697284,0.0910320312501779,NA,NA,NA,NA,NA,NA,NA
stock101601,-0.029697881855759563,0.15927581963498658,NA,NA,NA,NA,NA,NA,NA
stock100224,-0.0297985188072258,0.10059115935149414,NA,NA,NA,NA,NA,NA,NA
stock100198,-0.030802904379227423,0.16192146552539202,NA,NA,NA,NA,NA,NA,NA
stock101602,-0.03139439815161992,0.04553335034085453,NA,NA,NA,NA,NA,NA,NA
stock102268,-0.032020979314995306,0.10902902749168113,NA,NA,NA,NA,NA,NA,NA
stock101723,-0.03319129530824985,0.11340540908367636,NA,NA,NA,NA,NA,NA,NA
stock103167,-0.03350598133750537,0.24504511598907391,NA,NA,NA,NA,NA,NA,NA
stock103144,-0.033599276473142814,0.13618021328756577,NA,NA,NA,NA,NA,NA,NA
stock103163,-0.033737488463081874,0.09713008487687502,NA,NA,NA,NA,NA,NA,NA
stock101179,-0.0337726821822227,0.6936465678039454,NA,NA,NA,NA,NA,NA,NA
stock103596,-0.03433086782067409,0.11137733118940173,NA,NA,NA,NA,NA,NA,1
stock103110,-0.034443892871128305,0.09354181898520017,NA,NA,NA,NA,NA,NA,NA
stock102659,-0.03462021975332508,0.075740022420544,NA,NA,NA,NA,NA,NA,NA
stock103552,-0.03515223168053519,0.06645697423266113,NA,NA,NA,NA,NA,NA,NA
stock102250,-0.035385077345204054,0.11520782450360254,NA,NA,NA,NA,NA,NA,NA
stock102272,-0.03583141698058177,0.11993998608115572,NA,NA,NA,NA,NA,NA,NA
stock101724,-0.03600408297649497,0.07337862784107799,NA,NA,NA,NA,NA,NA,NA
stock101888,-0.036013719854713494,0.07860998574451065,NA,NA,NA,NA,NA,NA,NA
stock102601,-0.03639384155254118,0.17189235506055162,NA,NA,NA,NA,NA,NA,NA
stock100938,-0.03657218682555847,0.12535175734017523,NA,NA,NA,NA,NA,NA,NA
stock102640,-0.03752424354256345,0.13638535654559114,NA,NA,NA,NA,NA,NA,NA
stock102429,-0.03788888031231936,0.06511661172459106,NA,NA,NA,NA,NA,NA,NA
stock103586,-0.03791608334077963,0.11444029007680298,NA,NA,NA,NA,NA,NA,NA
stock102746,-0.03809274239127956,0.22067289534137674,NA,NA,NA,NA,NA,NA,NA
stock103183,-0.03851458450594928,0.06955326902296116,NA,NA,NA,NA,NA,NA,NA
stock101108,-0.039034897131017,0.11639528199405917,NA,NA,NA,NA,NA,NA,NA
stock100693,-0.03932015354699491,0.12466880137655473,NA,NA,NA,NA,NA,NA,NA
stock101330,-0.040556538295159955,0.09651595657322021,NA,NA,NA,NA,NA,NA,NA
stock102925,-0.0407883345363226,0.12215376582262305,NA,1,1,1,1,1,NA
stock100607,-0.04115293105888102,0.05377866456625509,NA,NA,NA,NA,NA,NA,NA
stock100269,-0.04124967812194929,0.09481000649857228,NA,NA,NA,NA,NA,NA,NA
stock100664,-0.04189947647678409,0.10190676098049066,NA,NA,NA,NA,NA,NA,NA
stock100833,-0.04240068789454122,0.07591815570807768,NA,NA,NA,NA,NA,NA,NA
stock102712,-0.043016442048813226,0.10295976909428878,NA,NA,NA,NA,NA,NA,NA
stock100248,-0.04312556619254601,0.09347339569321003,NA,NA,NA,NA,NA,NA,NA
stock102766,-0.043358316558816654,0.11513734147393694,NA,NA,NA,NA,NA,NA,NA
stock101479,-0.0433597456666207,0.1311469593485815,NA,NA,NA,NA,NA,NA,NA
stock103420,-0.04360531449508547,0.09020068507394481,NA,NA,NA,NA,NA,NA,NA
stock103374,-0.04397176608795435,0.10177230181280517,1,1,1,1,1,1,NA
stock101411,-0.04405609562679721,0.09552001990051007,NA,NA,NA,NA,NA,NA,NA
stock102108,-0.044078830250837066,0.10488882801406854,NA,NA,NA,NA,NA,NA,NA
stock101831,-0.04433310684898316,0.09775559668582733,NA,NA,NA,NA,NA,NA,NA
stock100520,-0.04438425636904989,0.2165961239637052,NA,NA,NA,NA,NA,NA,NA
stock102201,-0.044385242591489314,0.09203903807250802,NA,NA,NA,NA,NA,NA,NA
stock102633,-0.044890476200717566,0.0960920983226968,NA,NA,NA,NA,NA,NA,NA
stock100671,-0.04551859019381636,0.16108703147648604,NA,NA,NA,NA,NA,NA,NA
stock101716,-0.04571909540697339,0.1098708919743378,NA,NA,NA,NA,NA,NA,NA
stock102393,-0.046506385483542675,0.10364484898493166,NA,NA,NA,NA,NA,NA,NA
stock100481,-0.046553802061374806,0.09203143943287577,NA,NA,NA,NA,NA,NA,NA
stock103300,-0.04666070669436894,0.10349293488165517,NA,NA,NA,NA,NA,NA,NA
stock103398,-0.04677187301480644,0.13092801374341353,NA,NA,NA,NA,NA,NA,NA
stock102539,-0.046986271102944926,0.11079280839037214,NA,NA,NA,NA,NA,NA,NA
stock100798,-0.047477840298954264,0.09115218016700342,NA,NA,NA,NA,NA,NA,NA
stock101282,-0.04797247729726819,0.44795204162842656,NA,NA,NA,NA,NA,NA,NA
stock100265,-0.04836671523147281,0.09547099051875334,NA,NA,NA,NA,NA,NA,NA
stock100336,-0.04854636819638538,0.09270837067277728,NA,NA,NA,NA,NA,NA,NA
stock101122,-0.049126811861543766,0.10333214945781743,NA,NA,NA,NA,NA,NA,NA
stock102918,-0.04923437719788047,0.09721437080085954,NA,NA,NA,NA,NA,NA,NA
stock102020,-0.05005770068799267,0.1569657817240632,NA,NA,NA,NA,NA,NA,NA
stock102280,-0.05007141475305363,0.07468702477696437,NA,NA,NA,NA,NA,NA,NA
stock101428,-0.05054089686430927,0.06653507670232602,NA,NA,NA,NA,NA,NA,NA
stock102520,-0.05119963484454804,0.12462843597102181,NA,NA,NA,NA,NA,NA,NA
stock101199,-0.05124622681169582,0.11864021596298664,NA,NA,NA,NA,NA,NA,NA
stock103045,-0.05133811274553412,0.08761912870994651,NA,NA,NA,NA,NA,NA,NA
stock101739,-0.05160020905071258,0.21700822499302247,NA,NA,NA,NA,NA,NA,1
stock102504,-0.052217974941525705,0.1067630222756173,NA,NA,NA,NA,NA,NA,NA
stock102271,-0.05240913370154921,0.12142210630255096,NA,NA,NA,NA,NA,NA,NA
stock101339,-0.052532600435734184,0.10782935139586435,NA,NA,NA,NA,NA,NA,NA
stock102560,-0.05304950411644038,0.23425406362851817,NA,NA,NA,NA,NA,NA,NA
stock103313,-0.053251676748869166,0.16074968717800878,NA,NA,NA,NA,NA,NA,NA
stock101390,-0.053269629013362456,0.13456654618320682,NA,NA,NA,NA,NA,NA,NA
stock100381,-0.05328574191127726,0.06577974304591551,NA,NA,NA,NA,NA,NA,NA
stock102503,-0.05438075962137805,0.15537140852046544,NA,NA,NA,NA,NA,NA,NA
stock101404,-0.05440917437818287,0.055020211188439486,NA,NA,NA,NA,NA,NA,NA
stock100956,-0.054873727388889904,0.09611996037336909,NA,NA,NA,NA,NA,NA,NA
stock102603,-0.055566087655077485,0.11790619847491313,NA,NA,NA,NA,NA,NA,NA
stock102687,-0.055830829634071405,0.08736002049941223,NA,NA,NA,NA,NA,NA,NA
stock103209,-0.056283497120645856,0.09790422586612389,NA,NA,NA,NA,NA,NA,NA
stock101972,-0.05635916191975094,0.20220347318754114,NA,NA,NA,NA,NA,NA,NA
stock103119,-0.056547400132512936,0.07344503354681337,NA,NA,NA,NA,NA,NA,NA
stock101850,-0.05704112653572436,0.08198878926186486,NA,NA,NA,NA,NA,NA,NA
stock101618,-0.05729245902423596,0.07325050327989872,NA,NA,NA,NA,NA,NA,NA
stock100148,-0.05742458906148044,0.08296688646244586,NA,NA,NA,NA,NA,NA,NA
stock102114,-0.057508441732493525,0.12865009875916608,NA,NA,NA,NA,NA,NA,NA
stock101197,-0.05762211484799026,0.129500486232677,NA,NA,NA,NA,NA,NA,NA
stock101361,-0.057798727975641784,0.10047132165608945,NA,NA,NA,NA,NA,NA,NA
stock102573,-0.0587419991983139,0.07040314750634404,NA,NA,NA,NA,NA,NA,NA
stock103532,-0.05889148505682303,0.09159789547093934,NA,NA,NA,NA,NA,NA,NA
stock102083,-0.05942896646500123,0.12455692757157028,NA,NA,NA,NA,NA,NA,NA
stock100779,-0.059705816643186756,0.07529361358121098,NA,NA,NA,NA,NA,NA,NA
stock100528,-0.06017516858137457,0.3371245085752798,NA,NA,NA,NA,NA,NA,NA
stock100332,-0.06025746921376821,0.28157799201996064,NA,NA,NA,NA,NA,NA,NA
stock103462,-0.060582442026940776,0.09866773377339189,NA,NA,NA,NA,NA,NA,NA
stock102599,-0.06085371168132041,0.11213693717841543,NA,NA,NA,NA,NA,NA,NA
stock103431,-0.061014083571459196,0.10487029726825944,NA,NA,NA,NA,NA,NA,NA
stock103182,-0.06103041309625276,0.16269858734376025,NA,NA,NA,NA,NA,NA,NA
stock102568,-0.061771963571615254,0.12341048428666729,NA,NA,NA,NA,NA,NA,1
stock102431,-0.0625988190575016,0.13004992330470783,NA,NA,NA,NA,NA,NA,NA
stock101072,-0.0627323204059554,0.1099927792778727,NA,NA,NA,NA,NA,NA,NA
stock102232,-0.06310059109791454,0.06060396508976,NA,NA,NA,NA,NA,NA,NA
stock101210,-0.06316428075625492,0.07195385781401507,NA,NA,NA,NA,NA,NA,NA
stock102305,-0.06361625758351384,0.1256413253873564,NA,NA,NA,NA,NA,NA,NA
stock100016,-0.06380772255260367,0.10733510151840879,NA,NA,NA,NA,NA,NA,NA
stock101258,-0.06430655369584684,0.09633409786112113,NA,NA,NA,NA,NA,NA,NA
stock100707,-0.06442845815620626,0.1390925576831783,NA,NA,NA,NA,NA,NA,NA
stock103080,-0.06505294894749243,0.10244061975752732,NA,NA,NA,NA,NA,NA,NA
stock100067,-0.0650563082673039,0.10595910448917892,NA,NA,1,1,1,1,NA
stock102742,-0.06508542761329761,0.12373429108031098,NA,NA,NA,NA,NA,NA,NA
stock101495,-0.06518124730648311,0.13743683513770497,1,NA,NA,NA,NA,NA,1
stock103597,-0.06532025889076057,0.12811707128360175,NA,NA,NA,NA,NA,NA,NA
stock100305,-0.06545682355514454,0.11121094500650061,NA,NA,NA,NA,NA,NA,NA
stock100462,-0.06563493266330546,0.1202834290760366,NA,NA,NA,NA,NA,NA,NA
stock101809,-0.06587361723108213,0.08597107598989895,NA,NA,NA,NA,NA,NA,NA
stock100735,-0.06598496583413113,0.09642963761765515,NA,NA,NA,NA,NA,NA,NA
stock102972,-0.06603339971520243,0.07899981741000643,NA,NA,NA,NA,NA,NA,NA
stock100053,-0.06615311239659503,0.05911235761855525,NA,NA,NA,NA,NA,NA,NA
stock102220,-0.06651827268552231,0.09299018253594021,NA,NA,NA,NA,NA,NA,NA
stock103064,-0.06667673415308992,0.08871169761321322,NA,NA,NA,NA,NA,NA,NA
stock101408,-0.06726167384456187,0.2278825786451138,NA,NA,NA,NA,NA,NA,NA
stock101639,-0.06745166429648317,0.09243355622545682,NA,NA,NA,NA,NA,NA,NA
stock103114,-0.06745341720279786,0.03910035519601289,NA,NA,NA,NA,NA,NA,NA
stock102010,-0.06777287485365922,0.04067468362427814,NA,NA,NA,NA,NA,NA,NA
stock101310,-0.06838015144610055,0.12511552621786154,NA,NA,NA,NA,NA,NA,NA
stock102235,-0.0686404761628229,0.10209041273022547,NA,NA,NA,NA,NA,NA,NA
stock103394,-0.06870540127100883,0.06633418877013766,NA,NA,NA,NA,NA,NA,NA
stock100815,-0.06880956554625414,0.08662430607501588,NA,NA,NA,NA,NA,NA,NA
stock101076,-0.06936469769575215,0.07503572744858573,NA,NA,NA,NA,NA,NA,NA
stock100318,-0.069481182613816,0.12233184521130487,NA,NA,NA,NA,NA,NA,NA
stock100931,-0.06998676825894175,0.15978368406521923,NA,NA,NA,NA,NA,NA,NA
stock102110,-0.07004284405781729,0.05513815524074208,NA,NA,NA,NA,NA,NA,NA
stock101027,-0.0701959560839604,0.06461565610362509,NA,NA,NA,NA,NA,NA,NA
stock103526,-0.07116766528660179,0.08843718070245657,NA,NA,NA,NA,NA,NA,NA
stock102216,-0.07119508935577668,0.1239991169144315,NA,NA,NA,NA,NA,NA,NA
stock103241,-0.07140944709122087,0.09237993018284985,NA,NA,NA,NA,NA,NA,NA
stock100996,-0.07205975054341889,0.11722519428814118,NA,NA,NA,NA,NA,NA,NA
stock100999,-0.07231871599770394,0.10533745142090267,NA,NA,NA,NA,NA,NA,NA
stock101655,-0.07251887092235565,0.1284907604456036,NA,NA,NA,NA,NA,NA,NA
stock103400,-0.0727959921835354,0.07707656060553472,NA,NA,NA,NA,NA,NA,NA
stock102748,-0.07322437201904382,0.09584707683886673,NA,NA,NA,NA,NA,NA,NA
stock101368,-0.0732978449835887,0.09048143469254473,NA,NA,NA,NA,NA,NA,NA
stock101316,-0.07476150769907998,0.1614755057479932,NA,NA,NA,NA,NA,NA,NA
